Level1	G5R2_MAIN_09MAY2016_LD1	G5R4_NF_09MAY2016_LD1	G5R1_NF_09MAY2016_LD1	G5R2_NF_09MAY2016_LD1	G5R4_MAIN_09MAY2016_LD1	G5R1_MAIN_09MAY2016_LD1	G5R3_NF_09MAY2016_LD1	G6R1_MAIN_09MAY2016_LD1	G5R3_MAIN_09MAY2016_LD1	G6R3_MAIN_09MAY2016_LD1	G6R1_NF_09MAY2016_LD1	G6R2_MAIN_09MAY2016_LD1	G6R4_NF_09MAY2016_LD1	G6R2_NF_09MAY2016_LD1	G6R4_MAIN_09MAY2016_LD1	G6R3_NF_09MAY2016_LD1	G6R1_MAIN_31MAY2016_LD1	G5R1_MAIN_31MAY2016_LD1	G5R4_MAIN_31MAY2016_LD1	G5R4_NF_31MAY2016_LD1	G5R2_MAIN_31MAY2016_LD1	G5R1_NF_31MAY2016_LD1	G5R2_NF_31MAY2016_LD1	G5R3_NF_31MAY2016_LD1	G6R2_NF_31MAY2016_LD1	G6R3_MAIN_31MAY2016_LD1	G6R1_NF_31MAY2016_LD1	G6R4_MAIN_31MAY2016_LD1	G6R2_MAIN_31MAY2016_LD1	G6R4_NF_31MAY2016_LD1	G5R3_MAIN_31MAY2016_LD1	G6R3_NF_31MAY2016_LD1	G6R3_NF_20JUN2016_LD1	G6R3_MAIN_20JUN2016_LD1	G6R4_NF_20JUN2016_LD1	G6R2_MAIN_20JUN2016_LD1	G6R4_MAIN_20JUN2016_LD1	G6R2_NF_20JUN2016_LD1	G6R1_MAIN_20JUN2016_LD1	G5R4_NF_20JUN2016_LD1	G5R4_MAIN_20JUN2016_LD1	G5R3_NF_20JUN2016_LD1	G5R1_MAIN_20JUN2016_LD1	G5R3_MAIN_20JUN2016_LD1	G5R2_NF_20JUN2016_LD1	G5R2_MAIN_20JUN2016_LD1	G6R1_NF_20JUN2016_LD1	G5R1_NF_20JUN2016_LD1	G5R4_NF_12JUL2016_LD1	G5R2_NF_12JUL2016_LD1	G5R2_MAIN_12JUL2016_LD1	G5R1_MAIN_12JUL2016_LD1	G5R4_MAIN_12JUL2016_LD1	G5R3_NF_12JUL2016_LD1	G5R1_NF_12JUL2016_LD1	G6R2_NF_12JUL2016_LD1	G6R4_NF_12JUL2016_LD1	G6R4_MAIN_12JUL2016_LD1	G6R1_NF_12JUL2016_LD1	G6R1_MAIN_12JUL2016_LD1	G6R3_MAIN_12JUL2016_LD1	G6R3_NF_12JUL2016_LD1	G5R3_MAIN_12JUL2016_LD1	G6R2_MAIN_12JUL2016_LD1	G6R1_MAIN_01AUG2016_LD1	G5R3_NF_01AUG2016_LD1	G5R4_NF_01AUG2016_LD1	G5R2_MAIN_01AUG2016_LD1	G6R4_NF_01AUG2016_LD1	G6R2_NF_01AUG2016_LD1	G6R2_MAIN_01AUG2016_LD1	G6R4_MAIN_01AUG2016_LD1	G5R1_MAIN_01AUG2016_LD1	G6R3_MAIN_01AUG2016_LD1	G5R2_NF_01AUG2016_LD1	G5R4_MAIN_01AUG2016_LD1	G5R1_NF_01AUG2016_LD1	G6R1_NF_01AUG2016_LD1	G5R3_MAIN_01AUG2016_LD1	G6R3_NF_01AUG2016_LD1	G5R3_MAIN_22AUG2016_LD1	G5R1_NF_22AUG2016_LD1	G5R2_NF_22AUG2016_LD1	G5R4_NF_22AUG2016_LD1	G5R2_MAIN_22AUG2016_LD1	G6R1_MAIN_22AUG2016_LD1	G6R3_MAIN_22AUG2016_LD1	G5R1_MAIN_22AUG2016_LD1	G6R3_NF_22AUG2016_LD1	G6R1_NF_22AUG2016_LD1	G6R2_NF_22AUG2016_LD1	G6R2_MAIN_22AUG2016_LD1	G6R4_MAIN_22AUG2016_LD1	G5R3_NF_22AUG2016_LD1	G5R4_MAIN_22AUG2016_LD1	G6R4_NF_22AUG2016_LD1	G5R2_NF_12SEP2016_LD1	G5R2_MAIN_12SEP2016_LD1	G5R1_MAIN_12SEP2016_LD1	G5R4_NF_12SEP2016_LD1	G5R1_NF_12SEP2016_LD1	G6R2_MAIN_12SEP2016_LD1	G5R3_MAIN_12SEP2016_LD1	G5R3_NF_12SEP2016_LD1	G6R2_NF_12SEP2016_LD1	G6R1_MAIN_12SEP2016_LD1	G6R3_NF_12SEP2016_LD1	G6R4_MAIN_12SEP2016_LD1	G6R3_MAIN_12SEP2016_LD1	G6R1_NF_12SEP2016_LD1	G6R4_NF_12SEP2016_LD1	G5R4_MAIN_12SEP2016_LD1	G5R1_MAIN_03OCT2016_LD1	G5R2_NF_03OCT2016_LD1	G5R2_MAIN_03OCT2016_LD1	G5R4_MAIN_03OCT2016_LD1	G5R3_MAIN_03OCT2016_LD1	G5R1_NF_03OCT2016_LD1	G5R3_NF_03OCT2016_LD1	G5R4_NF_03OCT2016_LD1	G6R3_NF_03OCT2016_LD1	G6R4_NF_03OCT2016_LD1	G6R4_MAIN_03OCT2016_LD1	G6R3_MAIN_03OCT2016_LD1	G6R1_MAIN_03OCT2016_LD1	G6R1_NF_03OCT2016_LD1	G6R2_NF_03OCT2016_LD1	G6R2_MAIN_03OCT2016_LD1	G6R4_MAIN_07NOV2016_LD1	G6R2_NF_07NOV2016_LD1	G6R1_MAIN_07NOV2016_LD1	G6R1_NF_07NOV2016_LD1	G6R3_MAIN_07NOV2016_LD1	G6R2_MAIN_07NOV2016_LD1	G6R4_NF_07NOV2016_LD1	G6R3_NF_07NOV2016_LD1
Cellular Processes	73.69772642532497	19.307509651276675	61.935567015471534	20.871767165176788	0.0	59.95921247662316	61.59251791713251	51.548859816755474	18.742417439023548	0.0	0.0	0.0	0.0	56.90308071774582	72.86963757546278	0.0	60.403122749784266	38.87155922975054	0.0	0.0	0.0	75.07413012889167	0.0	0.0	0.0	75.99581957245994	76.65804036026498	79.13646961328868	18.87184927594943	76.48717007433486	18.44128458870048	72.81234590577728	73.5269971018732	71.3978632902028	82.47987982660305	71.95726457452082	67.58409559529156	69.10192114843319	35.304019394405515	0.0	76.26341227009846	69.07591845978217	71.30613400891488	0.0	38.86675448035925	54.25353511111909	58.025652777753535	53.21474499791477	18.514595452463798	77.52614222089375	75.70039876759196	38.559932143873354	37.3248837050745	72.6412054733027	75.64109407600134	56.128674176692044	68.83196399938784	69.69087186365947	73.26311814260804	73.86565500920645	18.846893887651337	66.90031822484602	36.66276649148118	36.765827894803394	66.8551078689718	85.08027644785122	70.95097498763538	82.33616096645858	78.90267641247218	66.47821487321785	64.29879997622638	80.72283786638518	88.21115535189047	66.36261282775911	84.47607162461034	69.30317934873793	81.60374744107425	68.21335454675472	84.44586618989678	76.39664544618567	76.75255335403114	62.46902754574736	64.26142085522795	85.04891840195134	77.60158845901056	62.851231644548065	77.74146331483526	77.23608821228413	77.15848421018973	63.698731484670034	77.15511694562919	74.6417274677757	74.52346614979214	62.407861542724135	77.96399891178697	77.21007880204009	76.6514323493542	76.65535000924642	75.57729971799452	76.96480119371425	76.20283352049005	75.18631536952007	76.3447943305027	75.45896682728548	75.95291071193553	60.952471802638996	75.09438911581393	74.71186622032454	74.12932537845097	75.01032226845913	75.46833342432262	74.59273708084882	75.23829676333723	76.28929427496296	75.10394808244945	75.03043778124842	75.88755231413532	76.01806139938354	75.4825586671669	74.55214436870827	79.57307662395388	72.47206625896119	74.52858057550206	78.77793121501338	62.9900907330963	78.14679220814882	76.21146088432764	75.95062914851073	72.39026500401776	71.10734060232235	72.5571598443584	72.3149262223236	71.8622351331444	72.85335131070649	70.80987966967913	70.69891568670367
Environmental Information Processing	54.11195291974549	58.86965751405394	21.890503300420498	23.888570451233964	22.949858924611995	21.491327423350278	21.494231661738016	39.65114639937933	23.956882894401218	0.0	24.907862365327	0.0	22.45676749332411	18.993068094920634	52.105833341435826	0.0	18.171474276058735	18.85066031817134	0.0	18.75360677168826	23.21017232887811	37.75869897103113	24.75257844104823	0.0	21.97326910151303	37.669924119737615	19.62410842010867	38.66682594348904	21.750086630632843	59.13912811373956	25.551461838892756	35.36005189512293	52.87147496433358	36.270490066087746	80.46384648992623	52.86622428055578	48.77218837316232	34.126041914249456	36.70164839930212	22.84188818062174	37.732177880617414	50.39749975790622	35.63832102584061	43.9835067498053	20.01507704175578	39.40083525622853	38.18328092435922	70.68924487093996	21.114758130785678	53.77354310673049	19.381639173583785	39.41957307321452	38.06309455414336	51.29702781342563	36.89167523723157	19.10286927721323	52.11515634640112	53.09199161968874	18.720540334066058	37.00614719721686	37.56179162954346	50.14417514351128	53.09035843296038	37.233647890705114	48.19568886154893	65.36759182688645	52.89948089252043	83.58618606689491	78.58838561640174	48.94968480478002	48.15893726858572	79.69406002390322	65.93410793627835	48.48275013467904	83.49592705917483	51.40834480209496	80.22128254424588	49.21568349595972	84.49213650020877	75.58816502289245	78.02411735368202	46.038815121377354	48.5520380056809	87.93911368811305	77.68325791111617	47.81338332416668	75.33718302800168	76.53340413980504	76.71654553658458	47.61512057369811	79.04639232801593	72.71035692083326	73.47341790009064	46.81672646572929	80.6378858790908	75.68494980827761	76.35969328864229	78.41415242945668	76.15004063017224	76.83787098687974	77.85128488115159	74.68331705296696	77.26589917432403	76.25990145776353	73.85211310613217	47.62394935746774	73.86261475878806	74.45767823811101	73.26892060757426	74.73597397822266	72.8292368186469	74.60228810490388	76.14586005594867	77.9763924389013	75.60056687019072	75.9942244551971	77.00041170065367	76.89532935460707	76.98312728380475	74.49673972555804	79.85373779015117	72.24432033999265	74.86248429446802	80.21842138522685	50.58399596929068	78.62041023341847	76.00932112772004	77.27999878785188	71.53705182116535	71.26286557212501	72.71482361449353	72.07455124626838	72.02352516499016	74.30593208190892	70.52726374041575	70.15425953700637
Genetic Information Processing	197.63964206039392	100.22370807772701	22.35313912783089	23.51822187396651	20.2137421763022	21.183195399915213	37.57354931422583	67.64869482582685	95.82464837788758	95.61893199772764	0.0	22.13831621890788	19.88312511445816	148.84635930519119	194.2562957080879	20.6146870315188	109.52054416606262	102.08655552542665	0.0	22.98971510624652	42.0112865752121	92.53210362764989	0.0	0.0	19.965564378357904	111.21066830970855	103.24232898803075	162.3696943209333	75.53461374188512	176.73125229647698	0.0	55.01043456889706	172.3667085355013	146.47351490581178	177.96340237926321	151.76479727251098	165.28967792209485	171.86531710301483	161.17864679759785	38.44768330885708	125.5144000959201	159.74213781389878	194.25170615447988	60.887160068063295	95.6505989116641	35.70659309370176	112.89007536695163	146.2261227773996	73.20384190832142	91.02681935072566	57.446353906923996	92.93481916138614	132.79931254425088	165.66916410703354	145.31254494333484	146.75188705594817	187.84428820836092	191.95844199753952	105.79611431156926	143.79958369652792	111.23671812965618	167.53452709618864	161.59874285256336	145.7695375398732	164.77053549064442	153.6097233089482	181.89773422620308	198.18773919149174	187.58926664871447	146.1865196016252	158.80602297335605	172.41596796448076	160.20738804628337	158.93682115601143	206.67382977029632	194.93054993458367	169.0839779510522	163.6901252681564	188.22628860769032	149.23794394720025	185.00924067393976	172.42467455647514	189.93002512858004	197.02356937340443	187.38595130778327	156.62416361179862	174.32080725755154	190.51386278758937	168.95047193025437	158.08676397821256	171.73961570861144	189.21391416878168	188.58917509614605	186.76774295448632	182.84446880325973	175.48361546578724	188.12635188219963	186.88113236539706	183.4087817080307	187.2344628436239	188.0380309134817	189.59228127263555	187.2328534554831	183.3560222582047	193.77068769215458	187.3766995981036	191.58482684222503	187.34109421300332	188.33958704789455	170.7098753580412	192.24220604083138	183.37638771014812	182.12895358526526	183.88217483870264	182.8196090785169	181.6057762931907	180.9985824065782	185.35166316115595	184.02503380339863	182.5558296435787	194.47503042849942	183.70934310937687	185.27215516164853	192.01550063895735	201.38730956385785	193.17621763874078	189.64918453588797	189.05881449036403	176.29119645051532	174.75059453892618	178.81798515037306	179.90362735609543	174.49622201558893	174.67935134098752	174.81261860841929	178.41553383549336
Metabolism	1666.3440875796941	1473.3542330216444	1472.2052187452714	1030.5785998294996	982.9699953631809	1192.50010058728	1568.8533701833555	1358.9060900870209	510.94783075205515	1047.4257791726513	332.9998119251937	866.3849850248631	1304.2624371595905	1536.6497051723588	1579.6655360667992	625.9605057245532	1565.5231423312898	1132.7633059358798	419.28880798554576	549.0186971284986	708.3293561399807	1695.5791703871382	589.4326582737477	287.0057220607865	1222.7403063338193	1700.3852577044936	1649.7542282939373	1576.2386292002132	1376.0301183520119	1614.100375292067	384.5405742674397	1664.485455349041	1640.6488277529024	1681.9735226823618	1645.9527040188734	1688.615041272464	1590.746055674017	1632.5567944125241	1667.2128384857015	1373.4590347940741	1608.496129429825	1550.0015191986881	1572.318447913242	760.8744344620695	1283.0015999238274	1382.7253659374053	1670.2714367522308	1623.9995929638335	1485.3099484835773	1574.584150975672	1538.3913215053622	1671.9050204849716	1652.7974908659853	1614.5741190041497	1641.6532409800081	1851.1899239558777	1642.6505220280596	1656.3297484731684	1628.6000495848084	1690.475569350895	1569.7283370420562	1617.430949624983	1537.1253948727817	1712.5849967469878	1590.8605540651834	1686.1640003355367	1681.674184844708	1635.5937473559895	1531.8241283809705	1627.8495244803005	1570.0835609923158	1565.1492502688916	1673.0510461538495	1533.0233866756628	1690.3655544585486	1627.4567220183346	1639.6088300808203	1630.1910879559891	1659.4194653651446	1470.0103857538745	1533.6391758131601	1541.2330015687114	1593.4649671764178	1618.4941286033288	1540.4641895724699	1540.5385628368654	1543.7687309676355	1554.764253583046	1527.4175672891963	1578.979074681608	1549.918890356643	1549.3802273113924	1545.9217297333673	1544.5995848141229	1535.9620841172068	1553.530455841701	1551.6863698969341	1530.7685462195263	1501.6952218712204	1547.7305419764505	1519.3418352918495	1558.512764098746	1518.0926658967746	1498.7319231806127	1548.2606947097925	1537.0871624365893	1546.9390990741629	1518.5140621315738	1542.7611502646157	1549.1752539361826	1554.5586452326017	1490.5143075475503	1489.86106723489	1495.3100922420201	1485.685205201589	1490.317653856454	1484.5974860310498	1494.1617994895848	1497.707341139481	1489.0323411488434	1564.5856949858332	1494.1975839667866	1519.937415386237	1558.990668475187	1565.4780273728757	1538.2756143355418	1560.0842663403682	1532.6711350698592	1461.4112141776832	1447.7809746306855	1490.8739633892399	1479.8596737876169	1454.6509753270916	1454.4452399886457	1454.3526380542294	1459.866632859568
Organismal Systems	38.22553638793699	16.572518512835938	0.0	0.0	0.0	0.0	0.0	0.0	17.898316376264646	0.0	0.0	0.0	0.0	19.01341309982592	34.99033938461803	0.0	19.80504572666335	0.0	0.0	0.0	18.26789116244688	0.0	0.0	0.0	20.06246338968466	0.0	0.0	18.29676225385136	17.97938749022998	35.003030225512774	0.0	19.574787514170055	33.28795130539884	19.358450246595787	33.07428670814623	34.531067930867025	49.29011261085261	33.16096690423793	17.15990035962782	0.0	18.049939392444312	36.728627655518586	37.46177753496026	0.0	0.0	36.730566197601206	17.913210934270538	18.081423498707604	0.0	37.07976979969861	33.0618915287857	19.74171105436889	0.0	16.6230155250295	36.68797857886027	36.70815041909407	33.26192208638811	33.624346495284684	19.292636268932636	0.0	17.7799070704591	49.15800536228055	17.454645061023122	42.12701360652191	33.34958234641978	33.8108705903088	36.51192718826542	50.86237258928581	46.645438675061726	31.785120590752772	31.478590163414765	32.76876732664688	35.414336635141964	31.624104249571978	34.99276394595864	51.398792729608715	34.116060745306484	33.46248477960975	35.51834657503838	46.05694080402425	31.055130231389438	48.44749618557464	33.41476771646323	49.25668065854156	46.47439378258763	48.82447807291609	32.69694829676705	48.901488670687606	46.98467586615223	50.19410394957367	31.490367989630037	32.12856673180113	46.696007289888826	46.30443344922433	31.327212407374915	32.26178014333583	48.66947634051419	47.13506916587039	47.19844350605199	64.15509346175199	48.04449407141557	49.51394778922365	48.138662288827234	62.71595824336731	31.78204603946086	49.35080856365711	48.26891346873934	45.93493298751513	30.906479561067002	32.31681474909536	31.73206129301878	64.18746352612116	46.42797490227747	46.92274244085111	63.12622476966661	62.314877823445585	60.59699831472243	46.8711548491701	64.7213086050647	46.90068680736991	48.969729687411835	46.293237112570544	61.56696845352916	47.69395478483422	32.6549039896218	47.95772235246703	31.622949125840897	47.67453070373948	62.93543282904133	29.16930314670016	46.21948753020388	46.35489262827892	29.175393679088124	44.44410915122462	48.04594442199179	64.74812613047492
